"Input number 34873707 with intial rewrite term caaaababaaaabaaaababbababbd
Generated final number 7 with final rewrite term cbbd
Number of steps: 611  Number of array doubles: 0"
Term	Number
cbbbaabbaeaaaabd	46657
cbbbaabbeaaaaabd	46657
cbbbaabfbaaaaabd	46657
cbbbaagabaaaaabd	46657
cbbbafaabaaaaabd	46657
cbbbebaabaaaaabd	46657
cbbfbbaabaaaaabd	46657
cbgabbaabaaaaabd	46657
cgbabbaabaaaaabd	46657
cabbabbaabaaaaabd	46657
cabbabbaabaaaebd	34993
cabbabbaabaaeabd	34993
cabbabbaabaeaabd	34993
cabbabbaabeaaabd	34993
cabbabbaafbaaabd	34993
cabbabbaebbaaabd	34993
cabbabbeabbaaabd	34993
cabbabfbabbaaabd	34993
cabbagababbaaabd	34993
cabbfaababbaaabd	34993
cabgaaababbaaabd	34993
cagbaaababbaaabd	34993
cfabaaababbaaabd	34993
caaabaaababbaaabd	34993
caaabaaababbaebd	26245
caaabaaababbeabd	26245
caaabaaababfbabd	26245
caaabaaabagababd	26245
caaabaaabfaababd	26245
caaabaaagaaababd	26245
caaabaafaaaababd	26245
caaabaebaaaababd	26245
caaabeabaaaababd	26245
caaafbabaaaababd	26245
caaebbabaaaababd	26245
caeabbabaaaababd	26245
ceaabbabaaaababd	26245
cbaabbabaaaababd	26245
cbaabbabaaaabd	6561
cbaabbabaaebd	4921
cbaabbabaeabd	4921
cbaabbabeaabd	4921
cbaabbafbaabd	4921
cbaabbebbaabd	4921
cbaabfbbbaabd	4921
cbaagabbbaabd	4921
cbafaabbbaabd	4921
cbebaabbbaabd	4921
cfbbaabbbaabd	4921
caabbaabbbaabd	4921
caabbaabbbebd	3691
caabbaabbfbbd	3691
caabbaabgabbd	3691
caabbaagbabbd	3691
caabbafababbd	3691
caabbebababbd	3691
caabfbbababbd	3691
caagabbababbd	3691
cafaabbababbd	3691
cebaabbababbd	3691
cbbaabbababbd	3691
cbbaabbabfabd	5537
cbbaabbagaabd	5537
cbbaabbfaaabd	5537
cbbaabgaaaabd	5537
cbbaagbaaaabd	5537
cbbafabaaaabd	5537
cbbebabaaaabd	5537
cbfbbabaaaabd	5537
cgabbabaaaabd	5537
cababbabaaaabd	5537
cababbabaaebd	4153
cababbabaeabd	4153
cababbabeaabd	4153
cababbafbaabd	4153
cababbebbaabd	4153
cababfbbbaabd	4153
cabagabbbaabd	4153
cabfaabbbaabd	4153
cagaaabbbaabd	4153
cfaaaabbbaabd	4153
caaaaaabbbaabd	4153
caaaaaabbbebd	3115
caaaaaabbfbbd	3115
caaaaaabgabbd	3115
caaaaaagbabbd	3115
caaaaafababbd	3115
caaaaebababbd	3115
caaaeabababbd	3115
caaeaabababbd	3115
caeaaabababbd	3115
ceaaaabababbd	3115
cbaaaabababbd	3115
cbaaaababfabd	4673
cbaaaabagaabd	4673
cbaaaabfaaabd	4673
cbaaaagaaaabd	4673
cbaaafaaaaabd	4673
cbaaebaaaaabd	4673
cbaeabaaaaabd	4673
cbeaabaaaaabd	4673
cfbaabaaaaabd	4673
caabaabaaaaabd	4673
caabaabaaaebd	3505
caabaabaaeabd	3505
caabaabaeaabd	3505
caabaabeaaabd	3505
caabaafbaaabd	3505
caabaebbaaabd	3505
caabeabbaaabd	3505
caafbabbaaabd	3505
caebbabbaaabd	3505
ceabbabbaaabd	3505
cbabbabbaaabd	3505
cbabbabbaebd	2629
cbabbabbeabd	2629
cbabbabfbabd	2629
cbabbagababd	2629
cbabbfaababd	2629
cbabgaaababd	2629
cbagbaaababd	2629
cbfabaaababd	2629
cgaabaaababd	2629
cabaabaaababd	2629
cabaabaaabd	657
cabaabaebd	493
cabaabeabd	493
cabaafbabd	493
cabaebbabd	493
cabeabbabd	493
cafbabbabd	493
cebbabbabd	493
cbbbabbabd	493
cbbbabbd	123
cbbbfabd	185
cbbgaabd	185
cbgbaabd	185
cgbbaabd	185
cabbbaabd	185
cabbbebd	139
cabbfbbd	139
cabgabbd	139
cagbabbd	139
cfababbd	139
caaababbd	139
caaabfabd	209
caaagaabd	209
caafaaabd	209
caebaaabd	209
ceabaaabd	209
cbabaaabd	209
cbabaebd	157
cbabeabd	157
cbafbabd	157
cbebbabd	157
cfbbbabd	157
caabbbabd	157
caabbbd	39
caagbbd	59
cafabbd	59
cebabbd	59
cbbabbd	59
cbbfabd	89
cbgaabd	89
cgbaabd	89
cabbaabd	89
cabbebd	67
cabfbbd	67
cagabbd	67
cfaabbd	67
caaaabbd	67
caaafabd	101
caaebabd	101
caeababd	101
ceaababd	101
cbaababd	101
cbaabd	25
cbebd	19
cfbbd	19
caabbd	19
cafabd	29
cebabd	29
cbbabd	29
cbbd	7
