"Input number 837799 with intial rewrite term cbaabbaabaaababaabbbd
Generated final number 1 with final rewrite term cd
Number of steps: 4017  Number of array doubles: 1"
Term	Number
caaaaabbaabbaabbgaabbbbbbbd	51590783
caaaaabbaabbaabgbaabbbbbbbd	51590783
caaaaabbaabbaagbbaabbbbbbbd	51590783
caaaaabbaabbafabbaabbbbbbbd	51590783
caaaaabbaabbebabbaabbbbbbbd	51590783
caaaaabbaabfbbabbaabbbbbbbd	51590783
caaaaabbaagabbabbaabbbbbbbd	51590783
caaaaabbafaabbabbaabbbbbbbd	51590783
caaaaabbebaabbabbaabbbbbbbd	51590783
caaaaabfbbaabbabbaabbbbbbbd	51590783
caaaaagabbaabbabbaabbbbbbbd	51590783
caaaafaabbaabbabbaabbbbbbbd	51590783
caaaebaabbaabbabbaabbbbbbbd	51590783
caaeabaabbaabbabbaabbbbbbbd	51590783
caeaabaabbaabbabbaabbbbbbbd	51590783
ceaaabaabbaabbabbaabbbbbbbd	51590783
cbaaabaabbaabbabbaabbbbbbbd	51590783
cbaaabaabbaabbabbaabbbbbbgd	77386175
cbaaabaabbaabbabbaabbbbbgbd	77386175
cbaaabaabbaabbabbaabbbbgbbd	77386175
cbaaabaabbaabbabbaabbbgbbbd	77386175
cbaaabaabbaabbabbaabbgbbbbd	77386175
cbaaabaabbaabbabbaabgbbbbbd	77386175
cbaaabaabbaabbabbaagbbbbbbd	77386175
cbaaabaabbaabbabbafabbbbbbd	77386175
cbaaabaabbaabbabbebabbbbbbd	77386175
cbaaabaabbaabbabfbbabbbbbbd	77386175
cbaaabaabbaabbagabbabbbbbbd	77386175
cbaaabaabbaabbfaabbabbbbbbd	77386175
cbaaabaabbaabgaaabbabbbbbbd	77386175
cbaaabaabbaagbaaabbabbbbbbd	77386175
cbaaabaabbafabaaabbabbbbbbd	77386175
cbaaabaabbebabaaabbabbbbbbd	77386175
cbaaabaabfbbabaaabbabbbbbbd	77386175
cbaaabaagabbabaaabbabbbbbbd	77386175
cbaaabafaabbabaaabbabbbbbbd	77386175
cbaaabebaabbabaaabbabbbbbbd	77386175
cbaaafbbaabbabaaabbabbbbbbd	77386175
cbaaebbbaabbabaaabbabbbbbbd	77386175
cbaeabbbaabbabaaabbabbbbbbd	77386175
cbeaabbbaabbabaaabbabbbbbbd	77386175
cfbaabbbaabbabaaabbabbbbbbd	77386175
caabaabbbaabbabaaabbabbbbbbd	77386175
caabaabbbaabbabaaabbabbbbbgd	116079263
caabaabbbaabbabaaabbabbbbgbd	116079263
caabaabbbaabbabaaabbabbbgbbd	116079263
caabaabbbaabbabaaabbabbgbbbd	116079263
caabaabbbaabbabaaabbabgbbbbd	116079263
caabaabbbaabbabaaabbagbbbbbd	116079263
caabaabbbaabbabaaabbfabbbbbd	116079263
caabaabbbaabbabaaabgaabbbbbd	116079263
caabaabbbaabbabaaagbaabbbbbd	116079263
caabaabbbaabbabaafabaabbbbbd	116079263
caabaabbbaabbabaebabaabbbbbd	116079263
caabaabbbaabbabeababaabbbbbd	116079263
caabaabbbaabbafbababaabbbbbd	116079263
caabaabbbaabbebbababaabbbbbd	116079263
caabaabbbaabfbbbababaabbbbbd	116079263
caabaabbbaagabbbababaabbbbbd	116079263
caabaabbbafaabbbababaabbbbbd	116079263
caabaabbbebaabbbababaabbbbbd	116079263
caabaabbfbbaabbbababaabbbbbd	116079263
caabaabgabbaabbbababaabbbbbd	116079263
caabaagbabbaabbbababaabbbbbd	116079263
caabafababbaabbbababaabbbbbd	116079263
caabebababbaabbbababaabbbbbd	116079263
caafbbababbaabbbababaabbbbbd	116079263
caebbbababbaabbbababaabbbbbd	116079263
ceabbbababbaabbbababaabbbbbd	116079263
cbabbbababbaabbbababaabbbbbd	116079263
cbabbbababbaabbbababaabbbbgd	174118895
cbabbbababbaabbbababaabbbgbd	174118895
cbabbbababbaabbbababaabbgbbd	174118895
cbabbbababbaabbbababaabgbbbd	174118895
cbabbbababbaabbbababaagbbbbd	174118895
cbabbbababbaabbbababafabbbbd	174118895
cbabbbababbaabbbababebabbbbd	174118895
cbabbbababbaabbbabafbbabbbbd	174118895
cbabbbababbaabbbabebbbabbbbd	174118895
cbabbbababbaabbbafbbbbabbbbd	174118895
cbabbbababbaabbbebbbbbabbbbd	174118895
cbabbbababbaabbfbbbbbbabbbbd	174118895
cbabbbababbaabgabbbbbbabbbbd	174118895
cbabbbababbaagbabbbbbbabbbbd	174118895
cbabbbababbafababbbbbbabbbbd	174118895
cbabbbababbebababbbbbbabbbbd	174118895
cbabbbababfbbababbbbbbabbbbd	174118895
cbabbbabagabbababbbbbbabbbbd	174118895
cbabbbabfaabbababbbbbbabbbbd	174118895
cbabbbagaaabbababbbbbbabbbbd	174118895
cbabbbfaaaabbababbbbbbabbbbd	174118895
cbabbgaaaaabbababbbbbbabbbbd	174118895
cbabgbaaaaabbababbbbbbabbbbd	174118895
cbagbbaaaaabbababbbbbbabbbbd	174118895
cbfabbaaaaabbababbbbbbabbbbd	174118895
cgaabbaaaaabbababbbbbbabbbbd	174118895
cabaabbaaaaabbababbbbbbabbbbd	174118895
cabaabbaaaaabbababbbbbbabbbgd	261178343
cabaabbaaaaabbababbbbbbabbgbd	261178343
cabaabbaaaaabbababbbbbbabgbbd	261178343
cabaabbaaaaabbababbbbbbagbbbd	261178343
cabaabbaaaaabbababbbbbbfabbbd	261178343
cabaabbaaaaabbababbbbbgaabbbd	261178343
cabaabbaaaaabbababbbbgbaabbbd	261178343
cabaabbaaaaabbababbbgbbaabbbd	261178343
cabaabbaaaaabbababbgbbbaabbbd	261178343
cabaabbaaaaabbababgbbbbaabbbd	261178343
cabaabbaaaaabbabagbbbbbaabbbd	261178343
cabaabbaaaaabbabfabbbbbaabbbd	261178343
cabaabbaaaaabbagaabbbbbaabbbd	261178343
cabaabbaaaaabbfaaabbbbbaabbbd	261178343
cabaabbaaaaabgaaaabbbbbaabbbd	261178343
cabaabbaaaaagbaaaabbbbbaabbbd	261178343
cabaabbaaaafabaaaabbbbbaabbbd	261178343
cabaabbaaaebabaaaabbbbbaabbbd	261178343
cabaabbaaeababaaaabbbbbaabbbd	261178343
cabaabbaeaababaaaabbbbbaabbbd	261178343
cabaabbeaaababaaaabbbbbaabbbd	261178343
cabaabfbaaababaaaabbbbbaabbbd	261178343
cabaagabaaababaaaabbbbbaabbbd	261178343
cabafaabaaababaaaabbbbbaabbbd	261178343
cabebaabaaababaaaabbbbbaabbbd	261178343
cafbbaabaaababaaaabbbbbaabbbd	261178343
cebbbaabaaababaaaabbbbbaabbbd	261178343
cbbbbaabaaababaaaabbbbbaabbbd	261178343
cbbbbaabaaababaaaabbbbbaabbgd	391767515
cbbbbaabaaababaaaabbbbbaabgbd	391767515
cbbbbaabaaababaaaabbbbbaagbbd	391767515
cbbbbaabaaababaaaabbbbbafabbd	391767515
cbbbbaabaaababaaaabbbbbebabbd	391767515
cbbbbaabaaababaaaabbbbfbbabbd	391767515
cbbbbaabaaababaaaabbbgabbabbd	391767515
cbbbbaabaaababaaaabbgbabbabbd	391767515
cbbbbaabaaababaaaabgbbabbabbd	391767515
cbbbbaabaaababaaaagbbbabbabbd	391767515
cbbbbaabaaababaaafabbbabbabbd	391767515
cbbbbaabaaababaaebabbbabbabbd	391767515
cbbbbaabaaababaeababbbabbabbd	391767515
cbbbbaabaaababeaababbbabbabbd	391767515
cbbbbaabaaabafbaababbbabbabbd	391767515
cbbbbaabaaabebbaababbbabbabbd	391767515
cbbbbaabaaafbbbaababbbabbabbd	391767515
cbbbbaabaaebbbbaababbbabbabbd	391767515
cbbbbaabaeabbbbaababbbabbabbd	391767515
cbbbbaabeaabbbbaababbbabbabbd	391767515
cbbbbaafbaabbbbaababbbabbabbd	391767515
cbbbbaebbaabbbbaababbbabbabbd	391767515
cbbbbeabbaabbbbaababbbabbabbd	391767515
cbbbfbabbaabbbbaababbbabbabbd	391767515
cbbgababbaabbbbaababbbabbabbd	391767515
cbgbababbaabbbbaababbbabbabbd	391767515
cgbbababbaabbbbaababbbabbabbd	391767515
cabbbababbaabbbbaababbbabbabbd	391767515
cabbbababbaabbbbaababbbabbabgd	587651273
cabbbababbaabbbbaababbbabbagbd	587651273
cabbbababbaabbbbaababbbabbfabd	587651273
cabbbababbaabbbbaababbbabgaabd	587651273
cabbbababbaabbbbaababbbagbaabd	587651273
cabbbababbaabbbbaababbbfabaabd	587651273
cabbbababbaabbbbaababbgaabaabd	587651273
cabbbababbaabbbbaababgbaabaabd	587651273
cabbbababbaabbbbaabagbbaabaabd	587651273
cabbbababbaabbbbaabfabbaabaabd	587651273
cabbbababbaabbbbaagaabbaabaabd	587651273
cabbbababbaabbbbafaaabbaabaabd	587651273
cabbbababbaabbbbebaaabbaabaabd	587651273
cabbbababbaabbbfbbaaabbaabaabd	587651273
cabbbababbaabbgabbaaabbaabaabd	587651273
cabbbababbaabgbabbaaabbaabaabd	587651273
cabbbababbaagbbabbaaabbaabaabd	587651273
cabbbababbafabbabbaaabbaabaabd	587651273
cabbbababbebabbabbaaabbaabaabd	587651273
cabbbababfbbabbabbaaabbaabaabd	587651273
cabbbabagabbabbabbaaabbaabaabd	587651273
cabbbabfaabbabbabbaaabbaabaabd	587651273
cabbbagaaabbabbabbaaabbaabaabd	587651273
cabbbfaaaabbabbabbaaabbaabaabd	587651273
cabbgaaaaabbabbabbaaabbaabaabd	587651273
cabgbaaaaabbabbabbaaabbaabaabd	587651273
cagbbaaaaabbabbabbaaabbaabaabd	587651273
cfabbaaaaabbabbabbaaabbaabaabd	587651273
caaabbaaaaabbabbabbaaabbaabaabd	587651273
caaabbaaaaabbabbabbaaabbaabaagd	881476910
caaabbaaaaabbabbabbaaabbaabafad	881476910
caaabbaaaaabbabbabbaaabbaabebad	881476910
caaabbaaaaabbabbabbaaabbaafbbad	881476910
caaabbaaaaabbabbabbaaabbaebbbad	881476910
caaabbaaaaabbabbabbaaabbeabbbad	881476910
caaabbaaaaabbabbabbaaabfbabbbad	881476910
caaabbaaaaabbabbabbaaagababbbad	881476910
caaabbaaaaabbabbabbaafaababbbad	881476910
caaabbaaaaabbabbabbaebaababbbad	881476910
caaabbaaaaabbabbabbeabaababbbad	881476910
caaabbaaaaabbabbabfbabaababbbad	881476910
caaabbaaaaabbabbagababaababbbad	881476910
caaabbaaaaabbabbfaababaababbbad	881476910
caaabbaaaaabbabgaaababaababbbad	881476910
